transaction_id,customer_id,transaction_date,transaction_amount,product_id,channel,transaction_status,is_fraud
3752,160,2025-02-16 00:00:00,3902.03,P9,Mobile App,Success,0
3775,160,2025-02-16 00:00:00,3221.15,P5,Mobile App,Success,0
3751,160,2025-03-03 00:00:00,2405.31,P7,Web,Success,0
3778,160,2025-03-15 00:00:00,2332.53,P2,Mobile App,Success,0
3765,160,2025-03-16 00:00:00,2777.79,P9,Web,Success,0
3747,160,2025-03-17 00:00:00,3997.48,P2,POS,Success,0
3764,160,2025-03-30 00:00:00,2264.14,P7,Mobile App,Success,0
3768,160,2025-03-30 00:00:00,2599.49,P10,Mobile App,Success,0
3776,160,2025-03-31 00:00:00,2481.54,P1,POS,Success,0
3772,160,2025-04-24 00:00:00,1922.88,P6,POS,Success,0
3748,160,2025-05-02 00:00:00,2994.85,P2,Mobile App,Success,0
3770,160,2025-05-03 00:00:00,2119.12,P5,Mobile App,Success,0
3774,160,2025-05-05 00:00:00,3128.3,P2,Mobile App,Success,0
3759,160,2025-05-07 00:00:00,2112.74,P5,Web,Success,0
3773,160,2025-05-07 00:00:00,1487.85,P7,Mobile App,Success,0
3749,160,2025-05-08 00:00:00,2455.02,P7,POS,Success,0
3766,160,2025-05-11 00:00:00,3415.85,P5,Mobile App,Success,0
3754,160,2025-05-12 00:00:00,2353.18,P9,Mobile App,Success,0
3756,160,2025-05-14 00:00:00,1521.55,P6,Mobile App,Success,0
3763,160,2025-05-15 00:00:00,3466.7,P8,Web,Success,0
3760,160,2025-05-18 00:00:00,2396.84,P6,Web,Success,0
3771,160,2025-05-21 00:00:00,2791.43,P10,Web,Success,0
3761,160,2025-05-22 00:00:00,2869.07,P3,Web,Success,0
3757,160,2025-05-29 00:00:00,3002.59,P3,Mobile App,Success,0
3762,160,2025-05-31 00:00:00,3542.02,P7,POS,Success,0
3750,160,2025-06-04 00:00:00,2711.94,P9,Web,Success,0
3758,160,2025-06-15 00:00:00,2932.84,P7,Web,Success,0
3767,160,2025-06-15 00:00:00,2059.82,P10,Web,Success,0
3753,160,2025-06-17 00:00:00,3206.81,P3,Mobile App,Success,0
3769,160,2025-06-21 00:00:00,2890.71,P1,Mobile App,Success,0
3780,161,2025-01-10 00:00:00,370.46,P10,POS,Success,0
3804,161,2025-01-19 00:00:00,395.31,P9,Web,Success,0
3795,161,2025-02-08 00:00:00,580.58,P3,Mobile App,Success,0
3787,161,2025-02-09 00:00:00,387.61,P9,Mobile App,Success,0
3800,161,2025-02-11 00:00:00,219.41,P4,Mobile App,Success,0
3799,161,2025-02-20 00:00:00,142.88,P10,Web,Success,0
3801,161,2025-02-24 00:00:00,395.67,P4,POS,Success,0
3790,161,2025-03-11 00:00:00,489.75,P4,Mobile App,Success,0
3803,161,2025-03-21 00:00:00,376.72,P2,Web,Success,0
3808,161,2025-03-24 00:00:00,584.41,P9,Mobile App,Success,0
3806,161,2025-03-27 00:00:00,322.03,P5,Mobile App,Success,0
3792,161,2025-04-02 00:00:00,300.76,P10,Mobile App,Success,0
3793,161,2025-04-09 00:00:00,453.51,P10,Web,Success,0
3779,161,2025-04-17 00:00:00,459.91,P5,Web,Success,0
3784,161,2025-04-17 00:00:00,236.15,P5,Mobile App,Success,0
3796,161,2025-04-21 00:00:00,291.46,P3,POS,Success,0
3786,161,2025-05-03 00:00:00,319.37,P2,Web,Success,0
3794,161,2025-05-05 00:00:00,311.06,P6,POS,Success,0
3783,161,2025-05-14 00:00:00,250.89,P8,Web,Success,0
3788,161,2025-05-19 00:00:00,497.85,P4,Mobile App,Success,0
3789,161,2025-05-20 00:00:00,233.44,P7,Mobile App,Success,0
3805,161,2025-05-20 00:00:00,540.46,P3,Mobile App,Success,0
3785,161,2025-05-26 00:00:00,508.65,P7,Phone,Success,0
3807,161,2025-06-04 00:00:00,244.27,P7,Web,Success,0
3809,161,2025-06-04 00:00:00,334.65,P9,Web,Success,0
3782,161,2025-06-13 00:00:00,335.65,P6,Mobile App,Success,0
3802,161,2025-06-14 00:00:00,248.28,P2,Mobile App,Success,0
3798,161,2025-06-21 00:00:00,343.56,P3,Mobile App,Success,0
3791,161,2025-06-23 00:00:00,344.2,P4,Web,Success,0
3797,161,2025-06-23 00:00:00,405.25,P4,Web,Success,0
3781,161,2025-06-29 00:00:00,448.33,P4,Mobile App,Success,0
3817,162,2025-01-10 00:00:00,792.33,P4,POS,Success,0
3835,162,2025-01-12 00:00:00,1284.56,P4,Web,Success,0
3810,162,2025-01-16 00:00:00,1163.03,P10,Web,Success,0
3820,162,2025-01-17 00:00:00,812.63,P9,Mobile App,Success,0
3837,162,2025-02-07 00:00:00,1422.89,P10,Mobile App,Success,0
3832,162,2025-02-14 00:00:00,522.36,P5,POS,Success,0
3836,162,2025-02-17 00:00:00,1528.51,P8,POS,Success,0
3824,162,2025-02-19 00:00:00,1083.89,P8,Web,Success,0
3816,162,2025-03-07 00:00:00,728.21,P4,Phone,Success,0
3827,162,2025-03-08 00:00:00,1330.53,P7,Web,Success,0
3829,162,2025-03-10 00:00:00,1405.47,P6,Phone,Success,0
3833,162,2025-03-19 00:00:00,1325.08,P9,Web,Success,0
3831,162,2025-03-21 00:00:00,1358.77,P3,POS,Success,0
3819,162,2025-03-27 00:00:00,1069.81,P7,Web,Failed,0
3818,162,2025-03-29 00:00:00,896.12,P4,Mobile App,Failed,0
3825,162,2025-03-29 00:00:00,1543.99,P2,Mobile App,Success,0
3834,162,2025-03-30 00:00:00,748.77,P2,Phone,Success,0
3826,162,2025-04-06 00:00:00,1209.49,P2,Phone,Success,0
3828,162,2025-04-10 00:00:00,1007.09,P4,POS,Success,0
3815,162,2025-04-22 00:00:00,1333.46,P5,Mobile App,Success,0
3823,162,2025-05-06 00:00:00,1119.05,P6,Mobile App,Success,0
3811,162,2025-05-17 00:00:00,1117.64,P2,Phone,Failed,0
3830,162,2025-05-24 00:00:00,1115.86,P7,Mobile App,Success,0
3812,162,2025-05-27 00:00:00,1310.04,P5,Web,Success,0
3814,162,2025-06-14 00:00:00,1127.46,P10,Web,Success,0
3813,162,2025-06-25 00:00:00,1191.37,P6,Mobile App,Success,0
3821,162,2025-06-27 00:00:00,1415.44,P2,Phone,Success,0
3822,162,2025-06-28 00:00:00,679.93,P7,Mobile App,Success,0
3839,163,2025-02-22 00:00:00,1151.36,P3,Mobile App,Success,0
3841,163,2025-03-14 00:00:00,1068.84,P8,POS,Success,0
3842,163,2025-03-27 00:00:00,1706.16,P4,Web,Success,0
3840,163,2025-04-08 00:00:00,659.22,P6,Mobile App,Success,0
3838,163,2025-04-11 00:00:00,1830.55,P2,Mobile App,Success,0
3843,163,2025-04-18 00:00:00,1367.89,P1,Web,Success,0
3845,164,2025-01-09 00:00:00,3244.35,P1,Web,Success,0
3844,164,2025-01-19 00:00:00,1709.46,P2,POS,Success,0
3847,164,2025-01-25 00:00:00,3076.26,P6,Web,Success,0
3852,164,2025-01-25 00:00:00,2606.43,P8,Mobile App,Success,0
3849,164,2025-02-17 00:00:00,2710.92,P6,Mobile App,Success,0
3850,164,2025-02-28 00:00:00,2723.88,P8,Web,Success,0
3846,164,2025-03-01 00:00:00,2216.03,P5,Mobile App,Success,0
3851,164,2025-03-16 00:00:00,2205.55,P6,POS,Success,0
3859,164,2025-03-21 00:00:00,2038.86,P5,Mobile App,Success,0
3848,164,2025-03-27 00:00:00,1693.36,P4,Mobile App,Success,0
3864,164,2025-04-06 00:00:00,1682.72,P7,Mobile App,Success,0
3855,164,2025-04-10 00:00:00,2319.16,P4,Web,Success,0
3862,164,2025-04-21 00:00:00,3227.45,P6,POS,Success,0
3854,164,2025-05-06 00:00:00,2155.52,P4,POS,Success,0
3857,164,2025-05-06 00:00:00,2974.86,P5,Web,Success,0
3858,164,2025-05-07 00:00:00,2726.61,P5,Web,Success,0
3863,164,2025-05-12 00:00:00,3289.62,P4,Web,Success,0
3861,164,2025-05-15 00:00:00,1288.87,P4,POS,Success,0
3856,164,2025-06-07 00:00:00,2666.74,P3,POS,Success,0
3853,164,2025-06-11 00:00:00,2394.2,P4,POS,Success,0
3860,164,2025-06-15 00:00:00,2421.83,P5,Mobile App,Success,0
3865,164,2025-06-21 00:00:00,2552.21,P10,Mobile App,Success,0
3875,165,2025-01-06 00:00:00,395.66,P10,Mobile App,Success,0
3871,165,2025-01-07 00:00:00,461.13,P2,POS,Success,0
3885,165,2025-01-09 00:00:00,514.1,P6,Web,Success,0
3868,165,2025-01-18 00:00:00,640.23,P5,Web,Success,0
3877,165,2025-01-28 00:00:00,414.49,P3,Mobile App,Success,0
3883,165,2025-01-28 00:00:00,412.72,P2,Mobile App,Success,0
3867,165,2025-02-02 00:00:00,401.01,P4,Mobile App,Success,0
3876,165,2025-02-19 00:00:00,402.23,P9,Mobile App,Success,0
3879,165,2025-03-08 00:00:00,474.9,P3,POS,Success,0
3881,165,2025-03-14 00:00:00,422.03,P8,Web,Success,0
3869,165,2025-03-20 00:00:00,283.25,P3,Mobile App,Success,0
3882,165,2025-03-30 00:00:00,352.13,P9,POS,Success,0
3870,165,2025-04-01 00:00:00,394.0,P10,POS,Success,0
3874,165,2025-04-29 00:00:00,318.6,P8,POS,Success,0
3880,165,2025-05-05 00:00:00,532.3,P10,Web,Success,0
3872,165,2025-05-17 00:00:00,355.88,P10,Mobile App,Success,0
3866,165,2025-06-01 00:00:00,315.0,P9,Mobile App,Success,0
3873,165,2025-06-06 00:00:00,527.67,P7,Mobile App,Success,0
3884,165,2025-06-11 00:00:00,442.27,P9,Web,Success,0
3878,165,2025-06-12 00:00:00,344.92,P7,POS,Success,0
3891,166,2025-01-16 00:00:00,775.97,P6,Web,Failed,0
3903,166,2025-01-21 00:00:00,1365.19,P7,Web,Success,0
3897,166,2025-02-03 00:00:00,2127.8,P10,POS,Success,0
3907,166,2025-02-09 00:00:00,2299.49,P2,Mobile App,Success,0
3896,166,2025-02-19 00:00:00,2145.48,P7,Web,Success,0
3904,166,2025-02-21 00:00:00,1191.97,P6,Mobile App,Success,0
3915,166,2025-03-06 00:00:00,2462.15,P10,Web,Success,0
3917,166,2025-03-12 00:00:00,2652.67,P10,Mobile App,Success,0
3910,166,2025-03-15 00:00:00,987.24,P3,Phone,Success,0
3905,166,2025-03-21 00:00:00,2951.2,P9,Mobile App,Failed,0
3908,166,2025-03-22 00:00:00,3031.29,P6,POS,Success,0
3895,166,2025-03-27 00:00:00,1931.0,P1,Phone,Success,0
3909,166,2025-04-02 00:00:00,2363.25,P3,Mobile App,Success,0
3889,166,2025-04-17 00:00:00,1888.27,P5,POS,Success,0
3916,166,2025-04-21 00:00:00,2950.4,P9,POS,Success,0
3912,166,2025-04-24 00:00:00,2922.59,P9,POS,Success,0
3886,166,2025-04-27 00:00:00,1782.48,P6,Phone,Success,0
3900,166,2025-04-30 00:00:00,2051.69,P10,Web,Success,0
3898,166,2025-05-07 00:00:00,2511.25,P8,POS,Success,0
3906,166,2025-05-13 00:00:00,2032.9,P3,Mobile App,Success,0
3888,166,2025-05-17 00:00:00,2372.73,P3,Mobile App,Success,0
3913,166,2025-05-18 00:00:00,2280.46,P8,Web,Success,0
3893,166,2025-05-24 00:00:00,2035.23,P1,Mobile App,Success,0
3914,166,2025-05-24 00:00:00,2068.88,P10,Web,Failed,0
3901,166,2025-05-25 00:00:00,3133.01,P7,Web,Failed,0
3892,166,2025-05-26 00:00:00,2323.73,P3,POS,Success,0
3894,166,2025-06-02 00:00:00,1762.91,P5,Web,Success,0
3902,166,2025-06-06 00:00:00,1406.38,P5,Mobile App,Success,0
3887,166,2025-06-13 00:00:00,1398.87,P7,Web,Success,0
3899,166,2025-06-14 00:00:00,1663.53,P3,Mobile App,Success,0
3890,166,2025-06-27 00:00:00,3539.98,P8,Mobile App,Success,0
3911,166,2025-06-28 00:00:00,1103.8,P6,Web,Success,0
3943,167,2025-01-20 00:00:00,2014.78,P8,Web,Success,0
3929,167,2025-01-26 00:00:00,1005.67,P6,Mobile App,Success,0
3924,167,2025-01-31 00:00:00,1716.65,P10,POS,Success,0
3951,167,2025-02-03 00:00:00,2231.39,P3,Mobile App,Success,0
3939,167,2025-02-06 00:00:00,2871.73,P1,Mobile App,Success,0
3926,167,2025-02-12 00:00:00,1722.96,P6,Mobile App,Success,0
3921,167,2025-02-15 00:00:00,1116.77,P4,Web,Success,0
3945,167,2025-02-26 00:00:00,2375.57,P4,POS,Success,0
3919,167,2025-03-02 00:00:00,1135.04,P9,POS,Success,0
3923,167,2025-03-06 00:00:00,1531.25,P2,Web,Success,0
3932,167,2025-03-10 00:00:00,2009.47,P3,POS,Failed,0
3940,167,2025-03-12 00:00:00,1852.34,P8,Mobile App,Failed,0
3922,167,2025-03-16 00:00:00,1594.3,P2,Web,Success,0
3930,167,2025-03-26 00:00:00,2104.02,P10,POS,Success,0
3950,167,2025-03-31 00:00:00,2597.9,P5,POS,Success,0
3954,167,2025-04-05 00:00:00,1985.99,P10,Mobile App,Success,0
3937,167,2025-04-12 00:00:00,1578.91,P8,Mobile App,Success,0
3931,167,2025-04-14 00:00:00,1472.83,P8,Web,Success,0
3952,167,2025-04-16 00:00:00,2061.65,P7,Web,Success,0
3949,167,2025-05-06 00:00:00,2124.95,P6,Mobile App,Success,0
3933,167,2025-05-08 00:00:00,1505.78,P9,Web,Success,0
3953,167,2025-05-08 00:00:00,2667.65,P1,Mobile App,Success,0
3925,167,2025-05-11 00:00:00,1964.65,P3,Mobile App,Success,0
3948,167,2025-05-12 00:00:00,1598.29,P2,Mobile App,Success,0
3928,167,2025-05-15 00:00:00,1471.82,P3,Mobile App,Success,0
3918,167,2025-05-19 00:00:00,2249.56,P6,Mobile App,Success,0
3934,167,2025-05-19 00:00:00,1688.74,P6,Web,Success,0
3936,167,2025-05-19 00:00:00,2261.59,P1,Phone,Success,0
3938,167,2025-05-19 00:00:00,2059.28,P7,POS,Success,0
3941,167,2025-05-23 00:00:00,2281.71,P2,POS,Success,0
3947,167,2025-05-24 00:00:00,2199.06,P6,Web,Success,0
3935,167,2025-05-28 00:00:00,1096.98,P5,Mobile App,Failed,0
3946,167,2025-06-01 00:00:00,1252.98,P3,Web,Success,0
3920,167,2025-06-12 00:00:00,1108.54,P5,Mobile App,Success,0
3942,167,2025-06-14 00:00:00,1741.96,P10,Mobile App,Success,0
3944,167,2025-06-20 00:00:00,2059.07,P5,Mobile App,Success,0
3927,167,2025-06-25 00:00:00,1433.23,P2,Web,Success,0
3957,168,2025-01-07 00:00:00,1781.67,P5,Mobile App,Success,0
3955,168,2025-01-11 00:00:00,2432.59,P4,Mobile App,Success,0
3966,168,2025-01-25 00:00:00,3097.45,P1,POS,Success,0
3961,168,2025-01-26 00:00:00,2155.73,P2,POS,Success,0
3963,168,2025-01-26 00:00:00,2005.37,P5,Mobile App,Success,0
3964,168,2025-01-31 00:00:00,3094.95,P2,POS,Success,0
3965,168,2025-02-15 00:00:00,2197.86,P4,Mobile App,Success,0
3962,168,2025-02-18 00:00:00,1731.66,P4,Mobile App,Success,0
3960,168,2025-03-06 00:00:00,2043.54,P1,Web,Failed,0
3959,168,2025-03-11 00:00:00,1731.86,P10,Web,Success,0
3958,168,2025-04-01 00:00:00,2931.68,P4,Web,Success,0
3956,168,2025-04-03 00:00:00,2345.91,P3,POS,Success,0
3988,169,2025-01-12 00:00:00,635.47,P6,Web,Success,0
3977,169,2025-01-13 00:00:00,894.23,P10,POS,Success,0
3980,169,2025-01-25 00:00:00,744.55,P7,Web,Failed,0
3982,169,2025-02-01 00:00:00,1115.69,P5,Mobile App,Success,0
3992,169,2025-02-01 00:00:00,1225.59,P5,Mobile App,Success,0
3969,169,2025-02-07 00:00:00,830.35,P6,Web,Success,0
3970,169,2025-02-08 00:00:00,1034.95,P6,Web,Success,0
3971,169,2025-02-10 00:00:00,826.52,P10,Web,Success,0
3981,169,2025-02-14 00:00:00,975.88,P5,POS,Success,0
3973,169,2025-02-18 00:00:00,1202.73,P9,Web,Success,0
3978,169,2025-02-25 00:00:00,821.66,P6,Web,Success,0
3984,169,2025-03-20 00:00:00,901.77,P8,Mobile App,Success,0
3976,169,2025-03-22 00:00:00,1145.71,P2,POS,Success,0
3989,169,2025-03-26 00:00:00,888.43,P4,Web,Success,0
3983,169,2025-04-01 00:00:00,1204.8,P2,Web,Success,0
3974,169,2025-04-16 00:00:00,824.63,P7,Web,Success,0
3987,169,2025-04-27 00:00:00,1076.62,P4,Mobile App,Success,0
3993,169,2025-04-27 00:00:00,1220.38,P10,Web,Success,0
3975,169,2025-04-28 00:00:00,615.32,P9,Mobile App,Success,0
3972,169,2025-05-03 00:00:00,303.17,P3,POS,Success,0
3967,169,2025-05-12 00:00:00,850.21,P6,POS,Success,0
3990,169,2025-05-16 00:00:00,1043.3,P9,POS,Success,0
3991,169,2025-05-22 00:00:00,1055.48,P5,POS,Success,0
3979,169,2025-05-27 00:00:00,1089.36,P8,POS,Success,0
3986,169,2025-05-27 00:00:00,801.13,P3,Web,Success,0
3985,169,2025-06-11 00:00:00,694.18,P7,Mobile App,Success,0
3968,169,2025-06-19 00:00:00,1183.3,P6,POS,Failed,0
4009,170,2025-01-31 00:00:00,2331.17,P2,Mobile App,Success,0
4014,170,2025-02-05 00:00:00,1508.49,P8,Web,Success,0
4005,170,2025-02-06 00:00:00,1970.91,P8,POS,Success,0
3998,170,2025-02-10 00:00:00,2265.39,P10,POS,Success,0
3997,170,2025-02-11 00:00:00,1503.67,P4,Mobile App,Success,0
4006,170,2025-02-12 00:00:00,2306.5,P6,Mobile App,Success,0
4007,170,2025-02-19 00:00:00,1791.99,P7,Mobile App,Success,0
3995,170,2025-02-22 00:00:00,2141.49,P5,Mobile App,Success,0
4015,170,2025-02-24 00:00:00,1806.29,P6,Mobile App,Success,0
4008,170,2025-02-27 00:00:00,2060.71,P5,Web,Success,0
3999,170,2025-03-10 00:00:00,2414.83,P8,Web,Success,0
4003,170,2025-03-31 00:00:00,2388.92,P5,Mobile App,Success,0
4010,170,2025-04-07 00:00:00,1573.06,P3,Web,Failed,0
4013,170,2025-04-28 00:00:00,1754.65,P7,Web,Success,0
4002,170,2025-05-02 00:00:00,1577.52,P5,Mobile App,Success,0
4001,170,2025-05-09 00:00:00,2216.46,P10,Mobile App,Success,0
4004,170,2025-05-09 00:00:00,2152.68,P6,Web,Success,0
4016,170,2025-05-29 00:00:00,1555.38,P1,POS,Success,0
3994,170,2025-06-07 00:00:00,1311.51,P9,Mobile App,Success,0
4012,170,2025-06-13 00:00:00,1836.5,P1,POS,Success,0
4011,170,2025-06-18 00:00:00,2103.22,P3,Web,Success,0
4000,170,2025-06-24 00:00:00,2563.52,P6,Web,Success,0
3996,170,2025-06-28 00:00:00,1653.7,P8,Mobile App,Success,0
4052,171,2025-01-04 00:00:00,1433.38,P8,Mobile App,Success,0
4054,171,2025-01-07 00:00:00,2334.03,P8,Mobile App,Success,0
4022,171,2025-01-12 00:00:00,2937.67,P8,POS,Success,0
4017,171,2025-01-15 00:00:00,2816.05,P6,Mobile App,Success,0
4029,171,2025-01-18 00:00:00,1726.91,P9,Web,Success,0
4037,171,2025-01-23 00:00:00,2883.97,P6,Mobile App,Success,0
4028,171,2025-01-27 00:00:00,1855.92,P10,Mobile App,Success,0
4032,171,2025-01-27 00:00:00,2185.58,P6,POS,Success,0
4030,171,2025-01-29 00:00:00,2408.55,P4,POS,Success,0
4031,171,2025-01-31 00:00:00,2254.01,P3,Web,Failed,0
4038,171,2025-02-04 00:00:00,1009.75,P9,Phone,Success,0
4026,171,2025-02-15 00:00:00,1616.87,P3,Web,Success,0
4050,171,2025-02-16 00:00:00,1537.08,P9,Mobile App,Success,0
4027,171,2025-02-22 00:00:00,1847.44,P9,Mobile App,Success,0
4048,171,2025-03-08 00:00:00,2326.8,P1,Mobile App,Success,0
4053,171,2025-03-11 00:00:00,2435.41,P3,Web,Success,0
4045,171,2025-03-15 00:00:00,1990.59,P8,Mobile App,Success,0
4036,171,2025-03-16 00:00:00,2442.95,P8,Mobile App,Success,0
4024,171,2025-03-21 00:00:00,1914.61,P7,Web,Success,0
4019,171,2025-03-24 00:00:00,1665.42,P3,Mobile App,Success,0
4021,171,2025-03-29 00:00:00,2149.62,P1,Web,Success,0
4039,171,2025-03-31 00:00:00,1912.01,P1,Mobile App,Success,0
4033,171,2025-04-02 00:00:00,2042.07,P7,Web,Success,0
4025,171,2025-04-05 00:00:00,2038.48,P4,POS,Success,0
4051,171,2025-04-05 00:00:00,2473.6,P10,Web,Success,0
4042,171,2025-04-07 00:00:00,2032.66,P5,Mobile App,Success,0
4041,171,2025-04-18 00:00:00,1806.88,P9,Mobile App,Failed,0
4044,171,2025-04-29 00:00:00,2452.72,P2,Mobile App,Success,0
4034,171,2025-05-02 00:00:00,2028.11,P8,POS,Success,0
4018,171,2025-05-08 00:00:00,1089.36,P5,Web,Success,0
4040,171,2025-05-17 00:00:00,2872.45,P4,POS,Success,0
4047,171,2025-05-21 00:00:00,1582.08,P4,Mobile App,Success,0
4046,171,2025-05-23 00:00:00,1858.77,P7,POS,Failed,0
4043,171,2025-05-28 00:00:00,3069.82,P3,POS,Success,0
4049,171,2025-05-28 00:00:00,1435.62,P4,Mobile App,Success,0
4035,171,2025-05-30 00:00:00,1948.77,P3,POS,Success,0
4023,171,2025-06-01 00:00:00,2088.69,P10,Mobile App,Success,0
4020,171,2025-06-07 00:00:00,2055.56,P2,Web,Success,0
4082,172,2025-01-06 00:00:00,2443.03,P1,POS,Success,0
4067,172,2025-01-08 00:00:00,1904.92,P4,POS,Success,0
4070,172,2025-01-20 00:00:00,1854.86,P3,Web,Success,0
4059,172,2025-01-27 00:00:00,1841.06,P8,POS,Success,0
4086,172,2025-01-30 00:00:00,1654.86,P9,Web,Success,0
4078,172,2025-01-31 00:00:00,1440.78,P10,Web,Success,0
4058,172,2025-02-01 00:00:00,2346.69,P2,Mobile App,Success,0
4063,172,2025-02-03 00:00:00,1465.38,P2,Mobile App,Success,0
4072,172,2025-02-03 00:00:00,2042.88,P10,Mobile App,Failed,0
4083,172,2025-02-05 00:00:00,2020.06,P3,Mobile App,Success,0
4068,172,2025-02-06 00:00:00,2862.7,P7,Web,Success,0
4060,172,2025-02-07 00:00:00,1932.21,P4,Web,Success,0
4073,172,2025-02-13 00:00:00,1540.19,P6,POS,Success,0
4075,172,2025-02-21 00:00:00,1747.56,P5,Phone,Success,0
4079,172,2025-03-05 00:00:00,1098.68,P9,POS,Success,0
4057,172,2025-03-07 00:00:00,1648.04,P1,Web,Success,0
4061,172,2025-03-12 00:00:00,1924.86,P3,Mobile App,Success,0
4084,172,2025-03-12 00:00:00,2577.27,P1,POS,Success,0
4088,172,2025-03-14 00:00:00,2128.92,P10,Mobile App,Success,0
4065,172,2025-03-24 00:00:00,1311.31,P1,Web,Success,0
4071,172,2025-03-30 00:00:00,1597.09,P2,Mobile App,Success,0
4087,172,2025-04-11 00:00:00,2416.63,P7,Mobile App,Success,0
4062,172,2025-04-21 00:00:00,1125.06,P3,Mobile App,Success,0
4066,172,2025-04-30 00:00:00,1945.51,P6,POS,Success,0
4076,172,2025-05-04 00:00:00,1477.94,P7,Mobile App,Failed,0
4081,172,2025-05-07 00:00:00,2682.39,P1,POS,Success,0
4077,172,2025-05-17 00:00:00,1202.78,P10,Web,Success,0
4064,172,2025-05-19 00:00:00,2405.91,P1,Web,Success,0
4069,172,2025-06-01 00:00:00,2474.18,P7,Web,Success,0
4055,172,2025-06-08 00:00:00,1599.13,P5,Mobile App,Success,0
4056,172,2025-06-13 00:00:00,1715.16,P5,POS,Success,0
4074,172,2025-06-19 00:00:00,1724.92,P9,Mobile App,Success,0
4080,172,2025-06-20 00:00:00,1303.25,P2,POS,Success,0
4085,172,2025-06-26 00:00:00,2080.79,P10,Web,Success,0
4096,173,2025-01-21 00:00:00,1123.15,P2,Web,Success,0
4111,173,2025-01-23 00:00:00,1076.83,P7,Web,Success,0
4095,173,2025-02-09 00:00:00,548.65,P5,Web,Success,0
4099,173,2025-02-13 00:00:00,1036.51,P2,Mobile App,Success,0
4107,173,2025-02-18 00:00:00,916.03,P5,Web,Success,0
4094,173,2025-02-21 00:00:00,880.07,P10,Web,Success,0
4115,173,2025-02-28 00:00:00,786.57,P4,Mobile App,Success,0
4109,173,2025-03-01 00:00:00,1100.29,P5,POS,Success,0
4098,173,2025-03-06 00:00:00,706.57,P3,Phone,Success,0
4091,173,2025-03-08 00:00:00,1312.94,P8,POS,Success,0
4100,173,2025-03-12 00:00:00,908.89,P6,Web,Success,0
4110,173,2025-03-15 00:00:00,1077.64,P1,POS,Success,0
4092,173,2025-03-22 00:00:00,789.19,P6,Mobile App,Success,0
4113,173,2025-03-25 00:00:00,1279.17,P2,Phone,Success,0
4116,173,2025-03-30 00:00:00,520.01,P7,Web,Success,0
4102,173,2025-03-31 00:00:00,1016.13,P8,Phone,Success,0
4101,173,2025-04-05 00:00:00,886.18,P3,Mobile App,Success,0
4106,173,2025-04-05 00:00:00,635.21,P8,Mobile App,Success,0
4105,173,2025-04-08 00:00:00,832.61,P8,Web,Success,0
4090,173,2025-04-13 00:00:00,659.02,P5,Mobile App,Success,0
4093,173,2025-04-14 00:00:00,1158.91,P6,Web,Success,0
4108,173,2025-04-25 00:00:00,828.1,P7,Mobile App,Success,0
4103,173,2025-05-03 00:00:00,986.3,P8,POS,Success,0
4097,173,2025-05-06 00:00:00,792.44,P2,Mobile App,Success,0
4112,173,2025-06-06 00:00:00,731.89,P3,Mobile App,Success,0
4114,173,2025-06-12 00:00:00,960.97,P7,Mobile App,Success,0
4089,173,2025-06-26 00:00:00,728.37,P4,POS,Success,0
4104,173,2025-06-26 00:00:00,1218.76,P2,POS,Success,0
4128,174,2025-01-18 00:00:00,843.24,P10,Web,Success,0
4117,174,2025-01-26 00:00:00,871.2,P1,Web,Success,0
4132,174,2025-01-28 00:00:00,905.16,P10,POS,Success,0
4118,174,2025-02-01 00:00:00,694.29,P7,Phone,Success,0
4125,174,2025-03-09 00:00:00,1068.22,P4,Web,Failed,0
4138,174,2025-03-19 00:00:00,723.14,P1,Web,Success,0
4126,174,2025-03-25 00:00:00,824.06,P2,Mobile App,Success,0
4121,174,2025-04-04 00:00:00,1375.01,P8,Mobile App,Success,0
4133,174,2025-04-06 00:00:00,1246.84,P4,Mobile App,Success,0
4135,174,2025-04-09 00:00:00,152.4,P6,Mobile App,Success,0
4134,174,2025-04-19 00:00:00,1401.69,P10,Phone,Success,0
4131,174,2025-04-24 00:00:00,863.6,P4,Web,Failed,0
4120,174,2025-04-26 00:00:00,485.87,P3,Mobile App,Success,0
4136,174,2025-04-27 00:00:00,1187.2,P4,Web,Success,0
4122,174,2025-05-06 00:00:00,713.44,P9,POS,Success,0
4129,174,2025-05-12 00:00:00,1520.68,P7,Mobile App,Success,0
4127,174,2025-05-18 00:00:00,411.95,P4,Mobile App,Success,0
4124,174,2025-06-01 00:00:00,825.75,P2,Web,Success,0
4123,174,2025-06-03 00:00:00,1053.98,P2,Web,Success,0
4137,174,2025-06-06 00:00:00,1037.45,P7,Web,Success,0
4140,174,2025-06-13 00:00:00,682.66,P1,POS,Success,0
4130,174,2025-06-16 00:00:00,798.36,P8,POS,Success,0
4119,174,2025-06-26 00:00:00,983.11,P1,Web,Success,0
4139,174,2025-06-28 00:00:00,465.0,P5,Web,Success,0
4153,175,2025-01-14 00:00:00,1851.94,P6,POS,Success,0
4144,175,2025-01-16 00:00:00,1585.35,P7,Mobile App,Success,0
4141,175,2025-01-28 00:00:00,2436.36,P4,Mobile App,Success,0
4142,175,2025-01-29 00:00:00,637.64,P10,Web,Success,0
4148,175,2025-02-11 00:00:00,2147.11,P10,POS,Success,0
4146,175,2025-02-27 00:00:00,1905.98,P5,Web,Success,0
