customer_id,credit_score,annual_income,debt_to_income_ratio,employment_years,num_late_payments_12m,num_credit_lines,loan_amount,age,has_mortgage,num_dependents,monthly_expenses,savings_balance,num_previous_loans,avg_previous_loan_amount,region,credit_score_copy,random_noise_1,random_noise_2,random_noise_3,default
806,766,53900.0,0.284,0.2,0,4,10800.0,31,1,0,1930.0,7830.0,1,4150.0,North,767.0,61.78,56.72,X,0
859,697,35600.0,0.335,11.5,0,8,14500.0,51,1,0,1900.0,11560.0,3,5200.0,West,699.0,40.47,28.84,X,0
637,630,48000.0,0.465,10.7,0,7,18100.0,32,0,0,2350.0,12450.0,1,5590.0,North,628.0,52.31,29.5,X,0
589,467,90400.0,0.311,6.4,0,5,9500.0,40,1,0,3840.0,4420.0,0,5250.0,West,466.0,57.59,75.21,Y,0
390,661,45900.0,0.553,4.7,2,9,19700.0,40,1,1,2770.0,790.0,1,3130.0,West,659.0,49.45,43.99,Z,0
54,679,81700.0,0.44,7.9,0,9,8100.0,46,0,2,2120.0,19850.0,1,3980.0,South,679.0,46.23,80.1,X,0
230,691,56900.0,0.456,1.8,1,6,22800.0,46,0,0,2600.0,7350.0,4,4540.0,West,687.0,43.09,91.07,X,0
36,801,25200.0,0.321,10.3,0,5,10300.0,38,1,1,2940.0,11060.0,1,4960.0,East,804.0,36.88,82.15,Z,0
668,662,52700.0,0.457,1.0,1,7,13300.0,54,0,0,2430.0,2660.0,2,4160.0,West,662.0,54.43,51.65,Y,0
623,596,26100.0,0.533,10.4,0,9,6100.0,40,1,1,1430.0,4950.0,3,11890.0,South,591.0,54.67,22.4,X,0
315,659,38900.0,0.114,5.6,1,6,8000.0,40,1,2,3370.0,5260.0,0,9360.0,North,653.0,59.38,74.73,Z,0
8,598,71000.0,0.315,11.9,0,5,5400.0,53,0,1,2020.0,11440.0,3,7680.0,West,598.0,42.73,77.17,X,1
538,632,70300.0,0.316,11.2,0,9,12900.0,40,1,3,4130.0,2230.0,2,20710.0,South,632.0,53.78,60.15,Z,0
684,679,65700.0,0.317,6.8,0,5,5500.0,36,1,2,2570.0,3130.0,1,4620.0,South,684.0,55.63,42.1,X,0
319,673,48100.0,0.347,1.6,0,7,5900.0,41,1,2,2840.0,790.0,2,5430.0,North,670.0,52.04,52.74,Y,0
311,762,75100.0,0.334,1.8,1,8,16200.0,29,0,0,2670.0,45550.0,4,4020.0,East,764.0,41.16,53.49,X,0
687,642,38000.0,0.33,2.5,0,4,5900.0,53,1,3,3290.0,5060.0,4,2000.0,East,641.0,45.94,79.38,Y,0
302,770,37500.0,0.601,2.9,0,3,11700.0,44,1,0,2200.0,710.0,2,3040.0,South,771.0,69.5,92.41,Z,0
405,801,45400.0,0.455,12.4,1,2,15600.0,22,0,2,3510.0,35270.0,2,10500.0,North,798.0,48.86,17.29,Z,0
709,629,38600.0,0.3,1.8,1,9,6300.0,42,0,2,2220.0,33470.0,4,2880.0,North,629.0,56.5,60.33,Z,1
853,574,56900.0,0.353,1.4,2,10,3800.0,25,0,1,1070.0,6980.0,1,2760.0,South,571.0,53.28,3.61,Z,0
533,541,32200.0,0.486,0.2,1,6,24100.0,38,1,2,3990.0,27320.0,3,4400.0,South,545.0,29.88,6.02,Y,1
996,679,88200.0,0.363,5.8,1,10,15900.0,45,0,0,2650.0,970.0,1,6620.0,North,678.0,54.74,10.21,Z,0
522,721,56100.0,0.12,10.5,0,7,8500.0,71,0,0,1250.0,19730.0,5,9220.0,South,720.0,31.63,47.42,Z,0
87,655,56900.0,0.261,2.4,0,12,13600.0,33,0,0,1560.0,1520.0,1,7940.0,North,658.0,39.74,67.28,Z,0
943,779,65600.0,0.168,2.9,0,8,17700.0,41,1,1,2410.0,1550.0,1,5670.0,East,781.0,65.28,55.15,Z,0
62,552,92900.0,0.546,6.0,0,4,12600.0,56,0,1,2940.0,45570.0,0,7170.0,South,553.0,56.24,35.37,Y,0
453,630,136200.0,0.162,0.8,1,6,11000.0,37,0,0,2910.0,8920.0,1,2930.0,West,629.0,50.5,36.13,X,0
512,642,55400.0,0.445,32.0,0,11,7100.0,51,1,2,2940.0,9600.0,6,6860.0,East,642.0,51.44,30.0,X,0
631,710,68900.0,0.666,35.0,0,8,4300.0,32,1,2,2490.0,12550.0,4,7240.0,East,710.0,73.37,32.56,Y,0
189,781,77600.0,0.08,2.8,0,9,13900.0,44,0,0,900.0,9760.0,2,12230.0,South,780.0,42.11,55.68,X,0
163,848,83600.0,0.249,17.6,0,6,13200.0,44,1,0,1390.0,5020.0,1,6020.0,East,846.0,50.98,40.12,Y,0
243,492,26400.0,0.454,6.3,0,9,9600.0,52,1,0,1860.0,650.0,4,5020.0,North,488.0,68.39,51.72,Y,0
701,727,59100.0,0.52,8.1,2,9,10700.0,45,0,0,1690.0,8860.0,3,5950.0,West,727.0,62.68,19.57,Y,0
532,629,39900.0,0.538,0.8,0,6,7100.0,55,1,4,500.0,8290.0,1,15940.0,North,634.0,60.9,47.2,Y,0
916,626,72200.0,0.179,4.8,1,9,4900.0,35,0,1,1260.0,10380.0,3,3630.0,South,623.0,45.91,44.92,Y,1
358,678,38000.0,0.443,1.8,1,8,13900.0,28,0,0,1200.0,5530.0,3,5060.0,East,676.0,46.43,5.01,Y,0
868,595,36100.0,0.346,3.7,1,8,15600.0,48,1,1,1610.0,7560.0,2,8570.0,West,595.0,40.03,25.62,Y,0
807,509,63800.0,0.506,1.8,0,10,15100.0,22,0,2,2400.0,6580.0,1,4840.0,East,508.0,42.43,19.62,Y,1
97,530,53600.0,0.537,7.9,2,4,9200.0,60,1,1,1580.0,2750.0,2,10820.0,North,530.0,38.08,52.94,Y,0
245,602,72900.0,0.399,0.8,0,8,15400.0,48,0,2,630.0,2590.0,1,5790.0,East,602.0,56.06,54.35,X,1
114,806,98800.0,0.328,8.7,0,7,52200.0,44,0,1,2760.0,32940.0,2,7280.0,East,800.0,65.74,36.69,Y,0
887,692,55400.0,0.479,17.3,0,2,25200.0,21,0,1,2810.0,7840.0,2,4070.0,East,695.0,26.03,18.2,X,0
989,677,35200.0,0.283,0.8,1,10,11500.0,40,1,0,1850.0,2310.0,4,10630.0,East,677.0,55.28,60.7,X,0
427,609,31300.0,0.371,4.1,1,7,17100.0,54,1,1,2290.0,9420.0,1,8250.0,East,609.0,39.03,10.83,Y,0
770,655,53400.0,0.115,3.3,0,9,12900.0,23,1,0,2050.0,25300.0,0,78210.0,West,653.0,46.92,85.28,Z,0
818,700,56000.0,0.472,9.4,0,4,3000.0,37,1,2,2230.0,5820.0,2,5350.0,West,698.0,34.82,19.15,Y,0
417,646,39700.0,0.5,7.0,1,3,12300.0,43,1,0,1970.0,3330.0,1,3170.0,West,646.0,44.14,16.09,Z,1
967,699,33000.0,0.173,4.2,0,9,12300.0,45,1,2,2700.0,3670.0,0,5920.0,East,698.0,50.2,74.91,X,0
824,850,27800.0,0.566,17.5,0,7,19300.0,40,1,1,2420.0,3600.0,2,7500.0,South,857.0,43.51,74.4,Y,0
164,728,60900.0,0.157,6.1,0,5,5700.0,21,0,2,1750.0,1390.0,2,8230.0,West,724.0,57.65,46.32,X,0
392,675,60900.0,0.217,2.1,0,10,8200.0,38,1,1,2900.0,4390.0,1,7390.0,East,674.0,55.72,65.7,X,0
797,711,56900.0,0.274,16.8,1,12,11300.0,45,1,1,1320.0,5270.0,3,1930.0,South,704.0,47.18,60.54,Z,0
792,550,82500.0,0.367,18.3,0,6,13300.0,48,0,1,2550.0,6370.0,2,9160.0,West,551.0,60.43,98.11,X,1
287,734,84400.0,0.256,13.3,2,7,11000.0,44,1,1,1440.0,17020.0,1,4260.0,North,729.0,49.7,5.21,Y,0
506,689,42400.0,0.322,2.6,1,7,4700.0,22,0,1,2950.0,10260.0,0,8300.0,East,689.0,50.93,89.78,Z,0
265,657,52200.0,0.33,4.7,0,4,11700.0,47,0,1,4140.0,7110.0,2,19450.0,South,654.0,31.9,96.32,Z,0
283,702,103700.0,0.191,2.2,0,4,6900.0,46,0,1,2230.0,6610.0,3,11900.0,South,711.0,49.98,23.5,Y,0
944,758,51100.0,0.33,1.8,0,7,5700.0,24,0,0,810.0,78990.0,3,5420.0,West,760.0,29.98,88.22,Y,0
294,802,54500.0,0.593,4.9,0,3,5700.0,22,0,0,2550.0,14480.0,5,20000.0,West,806.0,43.71,47.2,X,0
207,589,45200.0,0.397,4.8,1,7,4000.0,35,0,2,2520.0,3740.0,0,9680.0,North,587.0,46.14,59.37,Y,0
233,765,133800.0,0.248,1.7,1,8,13900.0,41,0,0,770.0,7260.0,1,11820.0,North,766.0,56.11,25.71,X,0
910,778,13500.0,0.09,1.7,3,5,8400.0,40,1,1,1340.0,2120.0,1,5100.0,North,776.0,52.62,41.2,Y,0
754,591,36300.0,0.155,1.6,0,10,8300.0,37,0,0,400.0,1870.0,2,19140.0,West,592.0,35.23,47.83,X,0
920,697,60700.0,0.373,1.0,1,12,8600.0,69,1,2,2860.0,4670.0,1,4670.0,South,692.0,68.66,69.24,Y,0
401,692,105600.0,0.612,18.3,2,6,2500.0,39,1,2,3200.0,5080.0,3,1850.0,North,689.0,33.89,41.01,X,0
979,768,68200.0,0.289,1.1,1,7,18100.0,30,1,2,1670.0,3480.0,1,7040.0,West,771.0,54.05,49.32,X,0
840,702,30300.0,0.353,1.2,1,12,3700.0,41,1,3,1710.0,13110.0,4,13480.0,West,702.0,40.69,44.26,Y,0
158,640,125900.0,0.111,4.3,0,9,15700.0,56,1,2,2610.0,1460.0,4,2240.0,North,637.0,38.54,14.71,X,0
941,750,87900.0,0.27,0.5,0,9,8900.0,33,0,0,1850.0,670.0,1,9740.0,South,752.0,72.23,10.86,Y,0
655,642,85900.0,0.413,2.2,2,8,10000.0,46,1,1,2460.0,13690.0,2,1740.0,South,643.0,52.59,80.76,Y,1
492,755,82300.0,0.098,1.2,0,9,8300.0,42,1,1,2110.0,11450.0,4,19780.0,North,756.0,61.53,18.04,Z,0
867,678,57300.0,0.108,2.8,1,2,10000.0,36,0,2,1480.0,5840.0,3,6570.0,North,676.0,64.26,70.67,X,0
833,745,23500.0,0.278,6.8,0,12,6200.0,56,1,2,4340.0,1220.0,3,6540.0,East,747.0,51.35,32.75,Z,0
340,699,41600.0,0.169,5.6,0,6,10800.0,55,1,0,2200.0,830.0,0,2790.0,South,703.0,54.62,83.11,X,0
727,608,60100.0,0.296,0.8,0,9,6100.0,39,1,1,3740.0,13450.0,1,5540.0,South,607.0,50.2,47.78,Z,0
378,610,91300.0,0.169,2.5,2,11,9300.0,50,1,1,2760.0,7180.0,2,18210.0,South,606.0,62.67,19.17,Z,0
402,608,58100.0,0.394,14.2,1,7,8100.0,55,0,1,2870.0,20690.0,2,1260.0,East,612.0,49.69,97.82,X,1
448,523,64000.0,0.283,5.1,1,5,13200.0,40,0,1,2630.0,2790.0,1,3830.0,East,519.0,57.53,62.75,Y,0
884,762,116900.0,0.02,4.0,0,8,3400.0,27,0,3,3040.0,5720.0,0,3620.0,West,759.0,47.7,16.87,Y,0
157,726,48800.0,0.248,6.0,3,8,8200.0,47,0,4,2560.0,5840.0,0,5250.0,West,726.0,54.69,8.84,X,1
387,716,33900.0,0.232,16.8,0,11,9700.0,21,1,3,2220.0,610.0,3,3910.0,South,718.0,46.85,97.85,X,0
180,674,39900.0,0.383,1.4,1,2,3600.0,29,1,3,2130.0,3060.0,2,4610.0,North,676.0,60.39,55.13,Z,0
665,757,66500.0,0.426,12.3,0,6,4500.0,50,1,0,4830.0,33020.0,3,4210.0,South,756.0,57.42,80.36,X,0
664,597,61300.0,0.341,1.8,0,4,19500.0,21,0,0,3170.0,4140.0,1,14200.0,West,600.0,26.74,31.79,Y,0
79,589,77000.0,0.29,13.6,0,5,16200.0,26,1,2,2530.0,26690.0,1,12050.0,East,588.0,48.07,82.21,Z,0
653,644,132500.0,0.427,3.6,0,10,7900.0,48,1,3,3000.0,4820.0,3,6790.0,South,647.0,39.23,91.74,Z,0
891,703,84900.0,0.41,6.3,0,7,23900.0,44,1,4,970.0,18060.0,3,9400.0,West,701.0,69.54,62.81,Z,1
905,786,133900.0,0.215,1.7,0,13,7000.0,37,0,2,2020.0,4720.0,5,2180.0,East,784.0,49.93,3.88,Z,0
780,573,68800.0,0.28,14.8,0,7,6400.0,38,1,2,1940.0,9930.0,2,7490.0,North,571.0,56.82,20.24,X,0
93,610,69700.0,0.272,6.1,0,7,23000.0,34,0,3,3380.0,21740.0,1,6800.0,South,612.0,41.11,70.61,Y,0
695,718,82200.0,0.473,6.4,0,3,8700.0,33,0,1,2600.0,7230.0,0,16800.0,North,714.0,66.38,45.75,Y,0
320,787,40700.0,0.473,2.3,0,7,12200.0,45,1,0,3900.0,2950.0,1,15800.0,South,786.0,44.34,77.84,Y,0
644,682,92700.0,0.249,4.2,2,9,6100.0,34,0,0,1310.0,14900.0,2,4200.0,East,680.0,45.14,31.65,X,0
485,604,65800.0,0.278,7.9,0,7,8000.0,38,1,1,650.0,9900.0,3,2880.0,North,607.0,34.54,80.44,Z,0
696,674,107200.0,0.255,3.7,0,2,3500.0,33,0,2,1390.0,12480.0,0,5270.0,South,678.0,52.73,54.38,Y,0
199,543,27000.0,0.139,4.0,0,9,11900.0,29,1,0,1490.0,14260.0,1,9850.0,South,543.0,47.12,97.91,Z,1
105,750,76700.0,0.256,2.8,1,9,11800.0,30,1,0,1820.0,14600.0,2,4670.0,East,755.0,52.61,20.64,Z,0
525,651,74100.0,0.522,15.6,0,6,4600.0,38,0,2,1530.0,8890.0,4,3890.0,West,648.0,30.96,92.24,Y,0
712,799,54200.0,0.288,3.9,1,2,23700.0,25,0,3,1690.0,530.0,2,4720.0,West,802.0,41.19,11.13,X,0
621,757,82300.0,0.29,13.2,0,5,12600.0,27,1,1,3520.0,2560.0,2,6660.0,South,758.0,43.54,52.6,Y,0
983,691,54700.0,0.309,8.1,0,8,20600.0,33,1,2,1560.0,16870.0,0,5010.0,East,686.0,46.28,56.43,X,0
851,568,33600.0,0.312,0.4,0,8,14400.0,31,1,1,2260.0,2820.0,5,8030.0,North,569.0,53.39,40.05,X,0
439,609,77200.0,0.189,8.4,3,5,11200.0,46,0,2,2000.0,35320.0,5,6090.0,South,610.0,45.25,43.17,X,0
937,779,41900.0,0.279,1.9,0,5,6100.0,46,1,0,2080.0,4360.0,0,10490.0,North,778.0,49.94,55.92,Y,0
134,757,49000.0,0.166,2.4,2,5,13800.0,55,1,1,2140.0,6870.0,4,3940.0,East,762.0,57.29,4.3,Y,0
119,719,104700.0,0.471,2.1,0,1,7500.0,41,1,1,3040.0,3600.0,2,8210.0,West,713.0,62.33,93.52,X,0
647,618,33900.0,0.393,8.8,0,7,17200.0,48,1,1,2470.0,510.0,2,9370.0,East,615.0,37.67,22.75,X,0
542,688,103000.0,0.277,0.5,1,8,11000.0,21,1,0,2830.0,7080.0,3,6460.0,West,694.0,61.63,42.99,Y,0
408,601,34600.0,0.439,4.3,0,6,5700.0,63,1,0,2750.0,4630.0,0,9340.0,North,598.0,47.25,76.17,Z,0
938,727,95400.0,0.328,13.3,0,10,12500.0,48,0,0,2290.0,3580.0,3,10050.0,West,728.0,60.63,23.26,Y,0
6,684,71000.0,0.108,6.2,1,12,2100.0,21,0,3,2220.0,2940.0,5,4380.0,North,682.0,38.4,47.92,Y,0
279,700,152200.0,0.324,3.1,0,6,18800.0,50,0,0,2390.0,2930.0,1,7360.0,South,697.0,50.46,26.5,X,0
681,748,39700.0,0.497,0.1,0,3,13000.0,39,1,1,2980.0,3400.0,3,6350.0,South,747.0,46.06,91.88,X,0
316,691,65000.0,0.329,1.2,0,8,10400.0,48,0,0,4670.0,5040.0,1,3840.0,West,695.0,54.49,90.1,Z,0
116,612,48700.0,0.589,16.8,1,8,8700.0,41,1,1,2390.0,890.0,4,6160.0,West,613.0,62.56,96.97,X,1
735,657,54400.0,0.366,11.6,0,7,9100.0,52,1,2,2920.0,9260.0,1,8030.0,North,655.0,64.06,81.08,Y,0
588,744,56000.0,0.275,13.9,0,5,19700.0,44,1,1,1220.0,2090.0,2,3930.0,East,740.0,44.07,51.14,X,0
821,780,32200.0,0.522,0.0,2,8,22600.0,43,1,1,1930.0,4790.0,2,22550.0,East,779.0,44.36,80.09,Y,0
850,559,71800.0,0.547,1.2,0,5,14600.0,21,0,0,3100.0,25720.0,1,6920.0,West,562.0,52.18,53.5,X,0
334,563,76000.0,0.129,8.7,1,5,15700.0,37,1,1,1690.0,7040.0,0,5850.0,East,562.0,41.05,55.21,X,1
209,661,81500.0,0.198,6.1,0,3,11100.0,35,0,2,3190.0,26670.0,5,13310.0,East,662.0,41.77,59.0,X,0
719,596,63900.0,0.055,7.7,0,13,11800.0,29,0,3,1910.0,4270.0,4,10240.0,South,597.0,39.96,55.88,Y,0
586,721,65900.0,0.196,4.3,0,4,25300.0,37,1,0,3640.0,5650.0,1,5630.0,South,718.0,38.14,48.25,Y,0
9,737,52500.0,0.356,7.8,1,9,9900.0,30,0,0,3490.0,1820.0,0,9230.0,West,736.0,51.87,74.01,X,0
223,629,56900.0,0.366,0.3,0,10,21200.0,23,1,2,2230.0,1230.0,2,3400.0,North,636.0,46.01,15.54,X,0
558,658,84300.0,0.161,0.9,0,10,8500.0,43,0,1,1270.0,2560.0,0,14030.0,North,658.0,49.3,99.4,X,0
469,618,92000.0,0.45,4.5,2,6,26100.0,37,0,1,1780.0,1840.0,4,7830.0,East,617.0,46.08,30.6,X,0
263,766,37900.0,0.477,8.6,0,6,13500.0,65,0,0,1160.0,5530.0,1,19830.0,East,763.0,48.53,75.48,Z,0
540,620,73900.0,0.409,4.3,0,7,13700.0,49,1,2,1540.0,1430.0,3,13410.0,South,621.0,53.68,21.61,X,1
516,667,42200.0,0.465,28.7,1,8,7400.0,37,1,0,3040.0,1260.0,2,7670.0,North,669.0,33.53,52.42,X,0
529,719,21900.0,0.091,4.8,1,10,33600.0,41,0,0,1510.0,5590.0,1,16790.0,North,721.0,57.08,31.74,Z,0
240,791,54700.0,0.256,1.5,0,11,14400.0,50,1,1,1940.0,26020.0,2,9340.0,South,794.0,38.87,90.18,Z,0
554,770,102400.0,0.302,35.0,1,10,10800.0,35,1,0,2270.0,25330.0,3,8070.0,North,775.0,56.21,20.15,Z,0
895,678,108900.0,0.178,0.3,1,8,4500.0,59,0,2,580.0,4680.0,4,4370.0,East,676.0,47.94,55.1,X,0
273,674,23100.0,0.409,1.1,0,10,27200.0,58,1,1,1380.0,4330.0,0,4360.0,East,674.0,47.55,53.53,X,0
985,738,76200.0,0.14,4.4,2,6,7900.0,53,1,2,2980.0,2630.0,1,11020.0,North,739.0,55.78,35.66,X,0
458,535,69500.0,0.159,9.5,1,10,14500.0,22,1,1,2920.0,5890.0,2,3410.0,West,541.0,54.29,58.97,Z,0
420,722,49100.0,0.266,7.5,1,6,3600.0,26,1,2,1710.0,8270.0,1,3090.0,South,718.0,46.98,42.78,Y,0
811,678,86700.0,0.575,10.1,0,13,11600.0,52,0,1,2420.0,12980.0,1,4420.0,North,677.0,50.66,92.32,X,0
80,793,54300.0,0.195,5.7,0,4,3000.0,30,0,2,1350.0,6820.0,0,8510.0,West,791.0,51.34,34.99,Y,0
677,655,60900.0,0.079,5.1,4,11,18600.0,27,1,0,2850.0,160.0,2,2680.0,East,658.0,47.48,91.71,Z,0
60,590,55400.0,0.1,2.4,1,12,8900.0,31,1,1,1750.0,1480.0,3,5760.0,North,585.0,47.25,26.91,X,0
774,771,25900.0,0.564,1.4,0,5,6900.0,25,1,1,2430.0,2980.0,1,5330.0,South,771.0,48.81,14.82,Y,0
431,644,109600.0,0.529,3.3,1,4,8100.0,54,0,1,2160.0,1350.0,4,14300.0,West,650.0,50.69,31.58,X,0
203,720,67400.0,0.431,6.2,0,6,13100.0,26,0,0,1320.0,4450.0,2,3660.0,North,718.0,46.55,79.92,X,0
184,637,106200.0,0.199,0.8,3,8,11700.0,39,0,2,3420.0,20340.0,5,9160.0,West,642.0,52.3,79.45,Z,0
321,565,18200.0,0.158,6.3,2,5,30400.0,32,0,0,4090.0,5610.0,4,6310.0,North,563.0,23.44,9.38,X,0
178,822,39500.0,0.383,6.3,1,11,19900.0,37,0,1,1080.0,10420.0,2,4210.0,West,825.0,41.64,83.53,X,0
898,682,41000.0,0.039,3.5,1,7,8100.0,34,1,2,1960.0,5870.0,1,35170.0,West,688.0,50.65,70.9,Z,0
606,623,33700.0,0.31,0.6,0,8,20900.0,21,1,2,1820.0,6580.0,5,2120.0,North,619.0,50.91,63.71,X,1
169,648,83100.0,0.29,2.3,0,3,20800.0,52,1,2,2300.0,9050.0,1,15080.0,South,649.0,51.32,35.71,Y,0
202,775,83800.0,0.45,4.4,1,6,4100.0,49,0,2,480.0,1540.0,3,5030.0,South,775.0,49.68,39.69,X,0
83,537,49000.0,0.516,9.3,1,5,5700.0,21,0,0,300.0,1940.0,2,3850.0,South,540.0,55.99,48.12,Y,0
999,720,34200.0,0.324,4.9,0,7,7800.0,49,1,2,1580.0,5590.0,4,3270.0,South,725.0,48.46,92.71,X,0
159,753,25800.0,0.099,12.3,0,7,13600.0,59,0,0,2500.0,13450.0,1,5000.0,East,753.0,43.75,34.04,X,0
86,761,23500.0,0.307,8.4,0,6,13500.0,21,1,1,2410.0,17440.0,2,4470.0,South,763.0,39.42,68.93,X,0
704,736,54200.0,0.343,31.6,2,6,13900.0,56,0,0,2790.0,10800.0,4,4730.0,North,741.0,44.09,30.61,Y,0
154,626,66800.0,0.276,2.9,0,8,6400.0,58,1,0,3190.0,22350.0,2,2880.0,South,622.0,63.07,36.87,Y,0
155,803,45600.0,0.323,13.4,0,9,6100.0,50,0,2,4420.0,4890.0,4,7750.0,North,806.0,40.73,36.14,X,0
643,600,54000.0,0.158,0.7,1,8,6000.0,34,1,2,1220.0,6750.0,2,20170.0,North,600.0,31.69,65.79,Z,0
406,762,23000.0,0.276,2.7,0,4,12600.0,26,1,0,2760.0,2840.0,1,12300.0,North,756.0,41.95,22.76,Y,0
634,725,23700.0,0.294,4.0,2,4,15100.0,21,0,0,3560.0,58110.0,4,6460.0,East,727.0,39.69,15.27,Y,0
992,713,18500.0,0.345,3.1,1,7,6000.0,48,0,1,3910.0,6060.0,2,7720.0,North,718.0,55.15,52.11,X,0
523,620,53000.0,0.342,11.2,0,3,7200.0,53,0,0,2310.0,550.0,0,7850.0,East,624.0,52.59,25.26,X,0
599,612,41700.0,0.432,7.5,2,5,31400.0,29,0,3,1440.0,24390.0,5,9370.0,North,616.0,66.54,20.72,Z,0
548,726,128100.0,0.416,1.3,0,7,7000.0,54,0,0,2230.0,11100.0,3,10440.0,North,722.0,64.87,36.25,X,0
947,733,84900.0,0.196,3.1,0,9,20600.0,32,1,3,1520.0,7600.0,1,7150.0,North,728.0,47.5,14.73,Y,0
726,708,68200.0,0.367,6.3,1,12,7700.0,27,1,1,2300.0,21430.0,4,10930.0,West,702.0,44.69,99.02,Y,0
382,691,71300.0,0.22,0.2,0,8,4000.0,24,1,0,2560.0,6640.0,2,9030.0,South,690.0,41.24,86.24,Y,0
541,826,36900.0,0.217,16.2,0,5,42300.0,48,1,4,1300.0,2520.0,4,4060.0,South,824.0,45.89,68.72,Y,0
747,608,65300.0,0.408,3.2,1,8,8400.0,33,0,1,2600.0,1010.0,1,2640.0,West,607.0,58.61,84.04,Y,0
304,620,135800.0,0.247,6.8,0,5,9400.0,45,1,0,490.0,1270.0,2,7280.0,East,620.0,67.55,53.4,X,0
118,633,71400.0,0.413,3.7,0,9,13600.0,56,0,0,1570.0,1250.0,1,7130.0,West,636.0,56.23,61.74,Y,0
620,674,61300.0,0.242,2.0,1,4,9600.0,43,0,2,3280.0,1630.0,3,4520.0,North,677.0,52.77,18.04,Z,0
711,756,63700.0,0.207,6.9,0,6,4500.0,30,1,0,4770.0,11410.0,3,4330.0,East,762.0,49.81,69.33,X,0
638,588,54400.0,0.345,2.1,0,9,7000.0,48,1,2,2350.0,16410.0,4,4400.0,South,584.0,39.56,59.97,X,0
509,673,73000.0,0.308,5.6,0,12,16100.0,26,1,0,1730.0,2230.0,4,7850.0,South,669.0,36.63,4.94,Y,0
739,567,34800.0,0.176,7.8,0,11,3800.0,35,0,1,2070.0,1210.0,3,3240.0,North,565.0,74.89,43.5,Y,0
972,726,32200.0,0.07,4.6,0,7,24000.0,55,1,4,1020.0,1370.0,5,5950.0,South,732.0,54.75,63.89,X,0
354,762,25300.0,0.581,0.2,2,9,4800.0,55,0,3,2250.0,9240.0,3,3290.0,South,758.0,42.47,3.85,X,0
30,697,42800.0,0.223,3.9,1,5,8900.0,43,1,0,1040.0,1770.0,1,8810.0,East,697.0,51.06,83.37,Y,1
436,635,23500.0,0.327,0.3,0,9,6100.0,48,0,1,1630.0,4260.0,6,3900.0,South,634.0,62.13,20.83,X,0
524,770,55900.0,0.314,9.6,2,6,8300.0,28,1,0,3810.0,6690.0,2,7800.0,West,768.0,52.49,10.14,Z,0
143,744,66600.0,0.079,5.9,0,7,9800.0,58,0,1,2970.0,13870.0,3,4910.0,West,752.0,59.52,3.05,Y,0
892,640,38500.0,0.377,5.3,0,6,9200.0,48,0,2,2840.0,4130.0,3,7500.0,North,642.0,61.7,44.84,X,0
834,776,37200.0,0.431,2.8,0,8,6800.0,36,0,2,2220.0,2520.0,1,4630.0,West,774.0,46.53,28.47,Z,0
286,749,58300.0,0.305,8.8,1,12,3400.0,35,1,0,2000.0,8990.0,2,5230.0,South,747.0,57.19,68.38,X,0
738,608,44000.0,0.134,3.4,1,6,10000.0,45,0,1,2390.0,3650.0,1,40620.0,South,604.0,49.57,73.11,Z,1
68,665,45700.0,0.27,2.2,0,7,15400.0,45,1,1,2140.0,1200.0,4,22960.0,West,666.0,45.15,21.39,Z,0
779,718,133400.0,0.242,18.7,0,5,5400.0,38,1,1,1210.0,3480.0,2,8470.0,South,710.0,56.83,34.85,Y,0
484,702,122800.0,0.306,14.0,3,6,15400.0,55,1,1,2270.0,6270.0,1,6190.0,North,703.0,56.06,22.47,Y,0
339,730,65100.0,0.237,19.6,1,13,7600.0,21,0,1,2740.0,2730.0,5,5320.0,North,730.0,43.89,0.44,X,0
376,746,62900.0,0.353,18.5,1,3,19400.0,46,0,0,2350.0,17050.0,2,19980.0,East,748.0,45.53,37.84,X,0
299,754,94300.0,0.263,16.8,0,5,11400.0,47,1,2,2470.0,16360.0,3,1530.0,South,757.0,53.62,46.45,Y,0
249,597,130800.0,0.288,1.9,0,6,12000.0,39,1,1,2310.0,9940.0,6,7430.0,North,601.0,48.72,34.43,Y,1
813,724,50000.0,0.026,8.0,1,7,13400.0,42,1,2,2170.0,5120.0,3,3950.0,North,725.0,42.05,68.62,X,0
264,670,71100.0,0.339,1.2,1,7,10500.0,49,1,1,3570.0,3090.0,3,3290.0,North,671.0,55.29,50.97,X,0
474,715,37500.0,0.311,5.4,0,4,4500.0,45,1,0,3020.0,2600.0,4,7920.0,North,715.0,27.67,48.23,Z,1
306,688,36400.0,0.352,15.4,0,11,12100.0,42,1,1,2270.0,2910.0,6,8160.0,East,687.0,51.24,27.96,X,0
20,759,42100.0,0.424,7.3,0,11,7800.0,30,1,0,2260.0,13130.0,2,5830.0,North,759.0,44.67,92.75,Y,0
819,705,28300.0,0.168,4.0,1,6,15900.0,37,1,0,1610.0,35900.0,1,13960.0,South,706.0,53.37,49.59,Z,0
122,642,93100.0,0.313,5.5,2,11,4900.0,43,0,3,1690.0,27720.0,2,7300.0,South,645.0,46.15,1.3,X,1
546,573,43100.0,0.209,3.4,0,5,10500.0,43,0,2,2700.0,500.0,0,2340.0,South,572.0,53.46,94.43,Z,0
137,735,46300.0,0.36,0.6,1,10,7900.0,35,1,0,870.0,46990.0,1,9030.0,West,741.0,51.7,90.57,X,0
